VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=   100,F=POINT
 1.3600  0.239792E+07  0.315957E+00  0.755844E+06  0.114691E+01  0.213706E+07  0.110145E-06 *******    1.87 *******   75.22 *******    0.00
   30.23   23.96    1.93   86.89   18.56 -179.03
 -146.97  -84.67 -179.37 -219.03 -147.15  -76.85
 1.3800  0.266918E+07  0.251227E+00  0.721610E+06  0.460182E+00  0.163331E+07  0.595705E-07 *******    2.70 *******   46.02 *******    0.00
   34.47 -139.70    5.17  -23.86   13.75 -154.54
 -142.42 -105.73 -176.81 -137.45 -142.58 -196.68
 1.4000  0.303241E+07  0.485632E+00  0.692413E+06  0.229599E+00  0.110720E+07  0.615682E-07 *******    2.76 *******   84.67 *******    0.00
   39.35 -234.55    8.82 -159.53   -3.23  -68.48
 -137.21  -95.62 -174.38 -237.76 -137.38   20.01
 1.4200  0.455422E+07  0.174489E+00  0.657683E+06  0.124841E+01  0.179261E+07  0.241498E-06 *******    0.99 *******  267.94 *******    0.00
   44.26  -63.30   12.33 -165.53 -110.29  -95.75
 -133.75 -125.47 -173.17   -5.11 -133.81   -9.28
 1.4400  0.467652E+08  0.608299E+01  0.435600E+06  0.101368E+01  0.644028E+08  0.313533E-05 *******    9.75 ******* 1101.45 *******    0.00
   48.24  -89.59   38.07 -145.71 -135.13  -33.19
 -132.68   42.89 -203.61 -110.38 -132.61   64.56
 1.4600  0.383276E+07  0.668936E+00  0.659616E+06  0.218670E+01  0.106445E+08  0.270835E-06 *******    1.92 *******  131.04 *******    0.00
 -131.96  -88.66   16.65   74.42   40.04   60.66
   44.73 -118.97 -160.00   32.93   44.87  -55.42
 1.4800  0.193490E+07  0.807892E-01  0.627841E+06  0.388761E+00  0.767261E+07  0.173714E-06 *******    1.64 *******   93.91 *******    0.00
 -126.79   13.43   20.73   42.80   42.47 -224.08
   47.81  -83.99 -157.32   86.61   47.99  -13.26
 1.5000  0.123574E+07  0.566134E-01  0.606362E+06  0.452769E+01  0.649139E+07  0.544371E-07 *******    0.91 *******   57.16 *******    0.00
 -121.74  -80.71   24.37   81.75   45.11 -163.35
   50.74  -73.59 -152.22   79.00   50.94   59.71
 1.5200  0.856946E+06  0.204839E+00  0.581140E+06  0.294108E+01  0.579127E+07  0.863579E-07 *******    0.56 *******   39.54 *******    0.00
 -115.27   14.88   28.01   59.43   48.11 -159.32
   54.12  -98.21 -149.73   88.50   54.36 -174.04
 1.5400  0.619055E+06  0.114493E+00  0.558179E+06  0.974704E+00  0.528661E+07  0.756828E-07 *******    0.65 *******   50.06 *******    0.00
 -106.47 -178.89   31.72  -99.40   51.36  -91.06
   58.26  -86.09 -147.27   89.50   58.54  -16.14
 1.5600  0.506443E+06  0.279369E-01  0.535843E+06  0.592343E+00  0.497395E+07  0.167282E-07 *******    1.03 *******   44.12 *******    0.00
  -99.40  -28.34   35.46  -28.49   54.53 -124.80
   61.81  -94.12 -144.40   86.01   62.10 -145.93
 1.5800  0.457007E+06  0.841637E-01  0.520164E+06  0.527397E+00  0.476088E+07  0.518627E-07 *******    0.23 *******  141.82 *******    0.00
  -94.25 -180.95   39.24   30.44   57.80 -244.47
   65.13  -95.57 -140.80 -269.61   65.45  -84.19
 1.6000  0.453630E+06  0.961975E-01  0.507778E+06  0.746856E+00  0.462230E+07  0.447526E-07 *******    0.93 *******   84.91 *******    0.00
  -91.29 -180.64   43.08 -194.07   61.23 -214.19
   68.56  -89.66 -135.93   86.51   68.87 -124.77
 1.6200  0.443950E+06  0.280985E-01  0.492862E+06  0.348010E+00  0.447147E+07  0.767540E-07 *******    0.84 *******   78.33 *******    0.00
  -87.66 -130.31   46.86 -136.36   64.67 -242.35
   72.26  -85.93 -131.15   85.84   72.54   13.91
 1.6400  0.409518E+06  0.483911E-01  0.475998E+06  0.170241E+01  0.426912E+07  0.526311E-07 *******    0.50 *******   73.50 *******    0.00
  -78.29 -212.59   51.11 -251.75   68.62  -80.58
   77.45  -85.64 -125.81   89.57   77.77 -102.07
 1.6600  0.378164E+06  0.155659E+00  0.459060E+06  0.138758E+01  0.408347E+07  0.332459E-07 *******    0.68 *******   55.32 *******    0.00
  -68.37    3.70   55.13  -72.67   72.52 -263.97
   82.62  -71.46 -122.69 -266.31   82.96  -67.47
 1.6800  0.336603E+06  0.167433E-01  0.443921E+06  0.201545E+01  0.392072E+07  0.510897E-07 *******    0.76 *******   85.24 *******    0.00
  -64.70 -171.77   59.28 -258.58   75.72  -83.46
   85.14  -88.09 -119.50   86.62   85.49 -224.80
 1.7000  0.297236E+06  0.512593E-01  0.426130E+06  0.549998E+00  0.376028E+07  0.626591E-07 *******    0.42 *******   24.99 *******    0.00
  -61.23 -196.23   63.35 -191.70   78.99   72.04
   87.66  -70.13 -116.46   89.37   87.98  -81.53
 1.7200  0.262223E+06  0.257902E-01  0.411791E+06  0.937936E+00  0.361329E+07  0.566501E-07 *******    0.11 *******   42.74 *******    0.00
  -58.52  -92.92   66.88   53.37   82.41 -260.54
 -269.57  -36.66 -111.31   88.30 -269.29   87.75
 1.7400  0.242883E+06  0.635389E-01  0.394716E+06  0.805428E+00  0.347596E+07  0.523222E-08 *******    0.57 *******   29.45 *******    0.00
  -52.71 -205.26   71.08 -117.82   86.28 -122.28
 -265.73  -88.11 -107.23 -258.58 -265.45  -75.99
 1.7600  0.228754E+06  0.102017E+00  0.377654E+06  0.161371E+01  0.334214E+07  0.228186E-07 *******    0.53 *******    4.14 *******    0.00
  -46.59 -269.92   75.39 -265.59 -269.74  -81.79
 -261.83  -96.61 -103.15 -204.51 -261.53   82.16
 1.7800  0.224347E+06  0.915363E-01  0.360383E+06  0.123463E+01  0.321656E+07  0.576071E-07 *******    0.69 *******    8.48 *******    0.00
  -39.43 -190.26   79.64 -254.36 -265.56 -256.92
 -256.96  -94.94 -100.56   65.65 -256.66  -89.84
 1.8000  0.228902E+06  0.859362E-01  0.342895E+06  0.376207E+00  0.311784E+07  0.969259E-08 *******    0.25 *******   22.05 *******    0.00
  -36.08 -102.91   84.26   83.66 -261.49 -204.10
 -252.76 -101.07  -96.84 -259.46 -252.46    9.88
 1.8200  0.238653E+06  0.230436E-02  0.330396E+06  0.708150E+00  0.302772E+07  0.131812E-07 *******    0.33 *******   14.24 *******    0.00
  -35.31 -146.55   88.79 -263.01 -257.32 -215.66
 -248.95  -86.67  -92.38   78.53 -248.65  -91.70
 1.8400  0.252402E+06  0.346475E-01  0.323505E+06  0.709718E+00  0.295166E+07  0.927336E-07 *******    0.15 *******   11.05 *******    0.00
  -36.14  -94.47 -267.43   71.41 -252.97   85.39
 -244.90  -90.80  -86.86 -138.77 -244.63 -183.22
